zipcode	state	city	city_soundex	lat	lon	valid	searched
22932	VA	YANCEY MILLS	Y52542	78.7044	38.0813	1	1
22935	VA	BOONESVILLE	B5214	78.5546	38.2533	1	1
22936	VA	EARLYSVILLE	E64214	78.4919	38.1578	1	1
22937	VA	ESMONT	E253	78.6106	37.8125	1	1
22938	VA	FABER	F600	78.7565	37.8475	1	1
22939	VA	WOODROW WILSON	W36425	78.9696	38.0974	1	1
22940	VA	MISSION HOME	M250	78.5959	38.2062	1	1
22942	VA	CASHS CORNER	C656	78.1952	38.1073	1	1
22943	VA	GREENWOOD	G653	78.7833	38.0415	1	1
22946	VA	KEENE	K500	78.5614	37.9313	1	1
22947	VA	BOYD TAVERN	B3165	78.3404	38.0013	1	1
22948	VA	LOCUST DALE	L234	78.1016	38.334	1	1
22949	VA	LOVINGSTON	L15235	78.8684	37.7924	1	1
22951	VA	LOWESVILLE	L214	79.0833	37.7498	0	1
22952	VA	SHERANDO	S653	78.9515	37.9979	1	1
22958	VA	WINTERGREEN	W536265	78.894	37.8604	1	1
22959	VA	ALBERENE	A4165	78.6954	37.962	1	1
22960	VA	MONTFORD	M3163	78.0912	38.2339	1	1
22963	VA	BYBEE	B000	78.298	37.8818	1	1
22964	VA	PINEY RIVER	P5616	79.0206	37.7158	1	1
22967	VA	ROSELAND	R2453	78.9712	37.8077	1	1
22968	VA	ADVANCE MILLS	A3152542	78.391	38.2339	1	1
22969	VA	SCHUYLER	S460	78.6925	37.7976	1	1
22971	VA	ROCKFISH	R212	78.8246	37.748	1	1
22972	VA	SOMERSET	S5623	78.2504	38.2047	1	1
22973	VA	GEER	G600	78.4708	38.3026	1	1
22974	VA	TROY	T600	78.2535	37.9636	1	1
22980	VA	WAYNESBORO	W5216	78.9035	38.0774	1	1
23002	VA	AMELIA COURT HOU	A54263	77.9552	37.3502	1	1
23004	VA	ARVONIA	A615	78.3889	37.6714	1	1
23005	VA	ASHLAND	A2453	77.4784	37.7395	1	1
23009	VA	AYLETT	A430	77.1885	37.8221	1	1
23011	VA	BARHAMSVILLE	B65214	76.8321	37.4617	1	1
23013	VA	23013		76.2794	37.3314	1	1
23015	VA	BEAVERDAM	B635	77.6308	37.9038	1	1
23016	VA	BEAVERLETT	B643	76.3224	37.4159	1	1
23020	VA	23020		76.3637	37.5021	1	1
23021	VA	BOHANNON	B500	76.3614	37.3905	1	1
23022	VA	BREMO BLUFF	B65141	78.2672	37.7453	1	1
23023	VA	BRUINGTON	B65235	76.9402	37.7801	1	1
23024	VA	BUMPASS	B512	77.7966	37.8984	1	1
23025	VA	MILES	M420	76.394	37.4273	1	1
23027	VA	TAMWORTH	T563	78.1287	37.6413	1	1
23029	VA	CAUTHORNVILLE	C36514	77.0396	37.859	1	1
23030	VA	CHARLES CITY	C6423	77.1082	37.3663	1	1
23032	VA	CHURCH VIEW	C621	76.6629	37.675	1	1
23037	VA	COLOGNE	C425	76.6834	37.5559	1	1
23038	VA	COLUMBIA	C451	78.1794	37.7147	1	1
23039	VA	CROZIER	C626	77.794	37.6718	1	1
23040	VA	CUMBERLAND	C516453	78.2581	37.5019	1	1
23042	VA	23042		77.812	37.752	1	1
23043	VA	DELTAVILLE	D4314	76.3468	37.5549	1	1
23045	VA	DIGGS	D200	76.2872	37.4363	1	1
23047	VA	DOSWELL	D240	77.5125	37.8417	1	1
23050	VA	DUTTON	D500	76.4358	37.4869	1	1
23055	VA	FORK UNION	F625	78.2355	37.7715	1	1
23060	VA	GLEN ALLEN	G4545	77.534	37.6628	1	1
23061	VA	PINERO	P560	76.5533	37.4192	1	1
23062	VA	GLOUCESTER POINT	G4236153	76.4959	37.2585	1	1
23063	VA	GOOCHLAND	G453	78.0112	37.7688	1	1
23065	VA	GUM SPRING	G521652	77.9071	37.8184	1	1
23066	VA	GWYNN	G500	76.2904	37.5006	1	1
23069	VA	HANOVER	H516	77.3216	37.7701	1	1
23070	VA	HARDYVILLE	H6314	76.4189	37.5478	1	1
23071	VA	HARTFIELD	H63143	76.477	37.5594	1	1
23072	VA	HAYES	H200	76.4905	37.2916	1	1
23075	VA	HIGHLAND SPRINGS	H245321652	77.3226	37.5437	1	1
23079	VA	JAMAICA	J520	76.689	37.73	1	1
23080	VA	JAMES STORE	J5236	76.465	37.4806	1	1
23083	VA	JETERSVILLE	J36214	78.104	37.3176	1	1
23084	VA	KENTS STORE	K53236	78.1208	37.8942	1	1
23085	VA	KING AND QUEEN C	K5253252	76.8631	37.7176	1	1
23086	VA	KING WILLIAM	K5245	77.0998	37.7202	1	1
23089	VA	LANEXA	L520	76.9027	37.4194	1	1
23091	VA	LITTLE PLYMOUTH	L341453	76.8255	37.6642	1	1
23092	VA	LOCUST HILL	L234	76.5019	37.5983	1	1
23093	VA	LOUISA	L200	78.0347	38.0132	1	1
23102	VA	DABNEYS	D152	77.871	37.7032	1	1
23103	VA	MANAKIN SABOT	M25213	77.7077	37.638	1	1
23106	VA	MANQUIN	M250	77.186	37.7184	1	1
23108	VA	MASCOT	M230	76.7383	37.6068	1	1
23109	VA	MATHEWS	M320	76.3544	37.4384	1	1
23110	VA	SHANGHAI	S520	76.784	37.6417	1	1
23111	VA	MECHANICSVILLE	M25214	77.3395	37.6281	1	1
23112	VA	MIDLOTHIAN	M3435	77.6545	37.431	1	1
23113	VA	MIDLOTHIAN	M3435	77.6429	37.5109	1	1
23114	VA	23114		76.3675	37.4118	1	1
23117	VA	MINERAL	M640	77.8781	37.9986	1	1
23118	VA	MOBJACK	M120	76.3552	37.3776	1	1
23119	VA	MOON	M000	76.3065	37.4493	1	1
23120	VA	MOSELEY	M240	77.7585	37.426	1	1
23123	VA	NEW CANTON	N2535	78.3112	37.6645	1	1
23124	VA	NEW KENT	N253	77.0742	37.553	1	1
23125	VA	NEW POINT	N153	76.2835	37.3493	1	1
23126	VA	NEWTOWN	N350	77.1138	37.8782	1	1
23128	VA	NORTH	N630	76.3707	37.4771	1	1
23129	VA	OILVILLE	O414	77.77	37.7089	1	1
23130	VA	ONEMO	O500	76.2941	37.3985	1	1
23137	VA	23137		76.7247	37.518	0	1
23138	VA	BAVON	B500	76.3045	37.3743	1	1
23139	VA	POWHATAN	P350	77.8798	37.5564	1	1
23140	VA	PROVIDENCE FORGE	P61352162	77.0711	37.4259	1	1
23141	VA	QUINTON	Q535	77.1486	37.5185	1	1
23146	VA	ROCKVILLE	R214	77.7	37.7337	1	1
23148	VA	INDIAN NECK	I5352	77.0842	37.9051	1	1
23149	VA	SALUDA	S430	76.5921	37.5949	1	1
23150	VA	SANDSTON	S53235	77.2758	37.5157	1	1
23153	VA	SANDY HOOK	S532	77.9046	37.7519	1	1
23156	VA	PLAIN VIEW	P451	76.7269	37.5698	1	1
23157	VA	23157		76.2971	37.3409	0	1
23161	VA	STEVENSVILLE	S315214	76.9352	37.7146	1	1
23163	VA	SHADOW	S300	76.3186	37.3619	1	1
23168	VA	TOANO	T500	76.8253	37.3901	1	1
23169	VA	SYRINGA	S652	76.4549	37.5978	1	1
23175	VA	REMLIK	R542	76.6126	37.655	1	1
23176	VA	WAKE	W200	76.4323	37.5681	1	1
23177	VA	WALKERTON	W42635	77.0185	37.7554	1	1
23179	VA	WARNER	W656	76.6462	37.6511	1	1
23180	VA	WATER VIEW	W361	76.6227	37.7105	1	1
23181	VA	WEST POINT	W23153	76.8237	37.5556	1	1
23185	VA	MERRIMAC	M652	76.7017	37.2627	1	1
23188	VA	WILLIAMSBURG	W452162	76.7634	37.3178	1	1
23192	VA	MONTPELIER	M3146	77.6924	37.8177	1	1
23219	VA	RICHMOND	R253	77.4378	37.5463	1	1
23220	VA	RICHMOND	R253	77.4588	37.5498	1	1
23221	VA	RICHMOND	R253	77.4845	37.5583	1	1
23222	VA	RICHMOND	R253	77.4267	37.5748	1	1
23223	VA	RICHMOND	R253	77.3948	37.5477	1	1
23224	VA	RICHMOND	R253	77.471	37.4955	1	1
23225	VA	RICHMOND	R253	77.5047	37.5158	1	1
23226	VA	RICHMOND	R253	77.5197	37.5825	1	1
23227	VA	BELLEVUE	B410	77.4463	37.6042	1	1
23228	VA	LAKESIDE	L230	77.4933	37.6235	1	1
23229	VA	REGENCY	R252	77.5662	37.5964	1	1
23230	VA	WEST END	W2353	77.4968	37.5884	1	1
23231	VA	RICHMOND	R253	77.368	37.4915	1	1
23233	VA	RIDGE	R320	77.6149	37.6194	1	1
23234	VA	AMPTHILL	A5134	77.4698	37.4532	1	1
23235	VA	BON AIR	B560	77.5651	37.512	1	1
23236	VA	RICHMOND	R253	77.5854	37.4782	1	1
23237	VA	RICHMOND	R253	77.4615	37.4011	1	1
23294	VA	RICHMOND	R253	77.5451	37.6329	1	1
23301	VA	ACCOMAC	A252	75.6803	37.7159	1	1
23302	VA	ASSAWOMAN	A250	75.5297	37.8663	1	1
23306	VA	BELLE HAVEN	B415	75.8694	37.5645	1	1
23307	VA	BIRDSNEST	B632523	75.9044	37.4321	1	1
23308	VA	BLOXOM	B425	75.6156	37.8273	1	1
23310	VA	CAPE CHARLES	C12642	75.9721	37.2799	1	1
23314	VA	CARROLLTON	C6435	76.543	36.955	1	1
23315	VA	CARRSVILLE	C6214	76.8365	36.7454	1	1
23320	VA	CHESAPEAKE	C120	76.2384	36.7352	1	1
23321	VA	BOWERS HILL	B624	76.411	36.828	1	1
23322	VA	FENTRESS	F5362	76.2131	36.634	1	1
23323	VA	CHESAPEAKE	C120	76.3397	36.7634	1	1
23324	VA	CHESAPEAKE	C120	76.2666	36.8056	1	1
23325	VA	CHESAPEAKE	C120	76.2406	36.814	1	1
23336	VA	CHINCOTEAGUE	C5232	75.3714	37.9277	1	1
23337	VA	WALLOPS ISLAND	W412453	75.5065	37.8273	1	1
23350	VA	EXMORE	E256	75.8526	37.5117	1	1
23354	VA	FRANKTOWN	F65235	75.889	37.462	1	1
23356	VA	GREENBACKVILLE	G651214	75.4029	38.0064	1	1
23357	VA	GREENBUSH	G6512	75.6664	37.7681	1	1
23359	VA	HALLWOOD	H430	75.5613	37.8536	1	1
23395	VA	HORNTOWN	H6535	75.4716	37.9699	1	1
23396	VA	HORSEY	H620	75.5624	37.9332	1	1
23399	VA	JENKINS BRIDGE	J52521632	75.6319	37.9192	1	1
23404	VA	LOCUSTVILLE	L2314	75.6735	37.6534	1	1
23405	VA	MACHIPONGO	M2152	75.9082	37.4014	1	1
23407	VA	MAPPSVILLE	M1214	75.5699	37.8354	1	1
23409	VA	MEARS	M620	75.6354	37.8692	1	1
23410	VA	MELFA	M410	75.7454	37.6407	1	1
23415	VA	NEW CHURCH	N262	75.5112	37.9525	1	1
23416	VA	OAK HALL	O240	75.6065	37.9537	1	1
23417	VA	ONANCOCK	O520	75.7528	37.7102	1	1
23418	VA	ONLEY	O540	75.6992	37.6704	1	1
23420	VA	PAINTER	P536	75.8066	37.5828	1	1
23421	VA	PARKSLEY	P624	75.6386	37.7744	1	1
23426	VA	SANFORD	S5163	75.6957	37.9243	1	1
23430	VA	SMITHFIELD	S53143	76.6368	36.9811	1	1
23432	VA	SUFFOLK	S142	76.5598	36.8668	1	1
23433	VA	SUFFOLK	S142	76.4929	36.909	1	1
23434	VA	SUFFOLK	S142	76.5931	36.7304	1	1
23435	VA	SUFFOLK	S142	76.4664	36.8544	1	1
23436	VA	SUFFOLK	S142	76.5142	36.8926	1	1
23437	VA	SUFFOLK	S142	76.792	36.6526	1	1
23438	VA	SUFFOLK	S142	76.6871	36.5913	1	1
23440	VA	TANGIER	T526	75.993	37.8245	1	1
23442	VA	TEMPERANCEVILLE	T5165214	75.5528	37.8954	1	1
23451	VA	VIRGINIA BEACH	V62512	76.0019	36.8585	1	1
23452	VA	VIRGINIA BEACH	V62512	76.0961	36.8348	1	1
23454	VA	VIRGINIA BEACH	V62512	76.0237	36.8282	1	1
23455	VA	VIRGINIA BEACH	V62512	76.1446	36.8881	1	1
23456	VA	VIRGINIA BEACH	V62512	76.0892	36.7799	1	1
23457	VA	BLACKWATER BRIDG	B42361632	76.0378	36.6248	1	1
23459	VA	VIRGINIA BEACH	V62512	76.0171	36.9216	1	1
23462	VA	VIRGINIA BEACH	V62512	76.1522	36.8392	1	1
23464	VA	VIRGINIA BEACH	V62512	76.1759	36.7978	1	1
23481	VA	WALTERS	W4362	76.8702	36.709	1	1
23487	VA	WINDSOR	W5326	76.7324	36.8369	1	1
23502	VA	NORFOLK	N6142	76.2143	36.8546	1	1
23503	VA	NORFOLK	N6142	76.252	36.9442	1	1
23504	VA	NORFOLK	N6142	76.2686	36.8586	1	1
23505	VA	NORFOLK	N6142	76.2875	36.9168	1	1
23507	VA	NORFOLK	N6142	76.3004	36.8645	1	1
23508	VA	NORFOLK	N6142	76.3004	36.8859	1	1
23509	VA	NORFOLK	N6142	76.2604	36.8787	1	1
23510	VA	NORFOLK	N6142	76.2878	36.8529	1	1
23511	VA	FLEET	F430	76.3092	36.9512	1	1
23513	VA	NORFOLK	N6142	76.2396	36.8914	1	1
23517	VA	NORFOLK	N6142	76.2945	36.8695	1	1
23518	VA	NORFOLK	N6142	76.216	36.9202	1	1
23521	VA	NAVAL AMPHIBIOUS	N14512	76.1637	36.9169	1	1
23523	VA	NORFOLK	N6142	76.2701	36.8294	1	1
23601	VA	NEWPORT NEWS	N16352	76.4607	37.058	1	1
23602	VA	NEWPORT NEWS	N16352	76.5321	37.1317	1	1
23603	VA	NEWPORT NEWS	N16352	76.5821	37.1989	1	1
23604	VA	NEWPORT NEWS	N16352	76.5897	37.1221	1	1
23605	VA	NEWPORT NEWS	N16352	76.4332	37.0156	1	1
23606	VA	NEWPORT NEWS	N16352	76.4967	37.0768	1	1
23607	VA	NEWPORT NEWS	N16352	76.4165	36.9864	1	1
23651	VA	HAMPTON	H5135	76.2969	37.0297	1	1
23661	VA	HAMPTON	H5135	76.3801	37.0074	1	1
23662	VA	POQUOSON	P250	76.3807	37.1313	1	1
23663	VA	HAMPTON	H5135	76.3199	37.0318	1	1
23664	VA	HAMPTON	H5135	76.2966	37.0566	1	1
23665	VA	HAMPTON	H5135	76.4099	37.1006	1	1
23666	VA	HAMPTON	H5135	76.4096	37.0462	1	1
23669	VA	HAMPTON	H5135	76.3426	37.0436	1	1
23690	VA	YORKTOWN	Y6235	76.5423	37.2287	1	1
23692	VA	GRAFTON	G6135	76.4596	37.1709	1	1
23693	VA	TABB	T100	76.4507	37.1226	1	1
23696	VA	SEAFORD	S163	76.429	37.1885	1	1
23701	VA	PORTSMOUTH	P63253	76.3671	36.8089	1	1
23702	VA	PORTSMOUTH	P63253	76.327	36.8035	1	1
23703	VA	PORTSMOUTH	P63253	76.3869	36.8695	1	1
23704	VA	PORTSMOUTH	P63253	76.3146	36.8298	1	1
23707	VA	PORTSMOUTH	P63253	76.344	36.8362	1	1
23709	VA	PORTSMOUTH	P63253	76.3052	36.8139	1	1
23801	VA	FORT LEE	F634	77.3341	37.2447	1	1
23803	VA	ETTRICK	E362	77.4326	37.22	1	1
23805	VA	PETERSBURG	P362162	77.3854	37.1819	1	1
23821	VA	ALBERTA	A4163	77.9055	36.8806	1	1
23824	VA	BLACKSTONE	B4235	77.9851	37.0916	1	1
23827	VA	BOYKINS	B252	77.1975	36.5951	1	1
23828	VA	BRANCHVILLE	B65214	77.2704	36.5787	1	1
23829	VA	CAPRON	C165	77.2394	36.7243	1	1
23830	VA	CARSON	C625	77.4351	37.0393	1	1
23831	VA	CHESTER	C360	77.4156	37.3429	1	1
23832	VA	CHESTERFIELD	C36143	77.5668	37.3923	1	1
23833	VA	CHURCH ROAD	C6263	77.6646	37.195	1	1
23834	VA	COLONIAL HEIGHTS	C454232	77.4038	37.27	1	1
23837	VA	COURTLAND	C63453	77.0783	36.7225	1	1
23839	VA	DENDRON	D5365	76.8966	37.0981	1	1
23840	VA	DEWITT	D000	77.6426	37.0535	1	1
23841	VA	DINWIDDIE	D530	77.5585	37.0833	1	1
23842	VA	DISPUTANTA	D21353	77.2732	37.1483	1	1
23843	VA	DOLPHIN	D415	77.7887	36.8318	1	1
23844	VA	DREWRYVILLE	D614	77.3591	36.6854	1	1
23845	VA	EBONY	E150	77.9994	36.585	1	1
23846	VA	ELBERON	E4165	76.8337	37.0701	1	1
23847	VA	EMPORIA	E516	77.563	36.6857	1	1
23850	VA	AMMON	A500	77.7372	37.1397	1	1
23851	VA	FRANKLIN	F65245	76.9391	36.6786	1	1
23856	VA	FREEMAN	F650	77.7208	36.7893	1	1
23857	VA	GASBURG	G162	77.9029	36.5766	1	1
23859	VA	HANDSOM	H5325	77.0238	36.6099	1	1
23860	VA	HOPEWELL	H140	77.295	37.2876	1	1
23866	VA	IVOR	I160	76.8861	36.9071	1	1
23867	VA	JARRATT	J630	77.4832	36.8191	1	1
23868	VA	TRIPLET	T6143	77.8384	36.7449	1	1
23872	VA	MC KENNEY	M250	77.7396	36.9986	1	1
23874	VA	NEWSOMS	N252	77.1069	36.6148	1	1
23875	VA	PRINCE GEORGE	P65262	77.2747	37.2333	1	1
23876	VA	RAWLINGS	R452	77.8237	36.953	1	1
23878	VA	SEDLEY	S340	77.0125	36.7908	1	1
23879	VA	SKIPPERS	S162	77.5437	36.5797	1	1
23881	VA	SPRING GROVE	S165261	76.9923	37.1901	1	1
23882	VA	STONY CREEK	S35262	77.4443	36.9361	1	1
23883	VA	SURRY	S600	76.7651	37.126	1	1
23885	VA	SUTHERLAND	S36453	77.5655	37.1901	1	1
23887	VA	VALENTINES	V45352	77.8384	36.565	1	1
23888	VA	WAKEFIELD	W2143	76.979	36.9757	1	1
23889	VA	WARFIELD	W6143	77.7673	36.9011	1	1
23890	VA	WAVERLY	W164	77.1055	37.025	1	1
23893	VA	WHITE PLAINS	W31452	77.9592	36.6335	1	1
23894	VA	WILSONS	W4252	77.8352	37.1157	1	1
23897	VA	YALE	Y400	77.287	36.8373	1	1
23898	VA	ZUNI	Z500	76.811	36.8437	1	1
23901	VA	FARMVILLE	F6514	78.4076	37.3027	1	1
23915	VA	BASKERVILLE	B2614	78.279	36.7236	1	1
23917	VA	BOYDTON	B350	78.3752	36.6544	1	1
23919	VA	BRACEY	B620	78.1059	36.5763	1	1
23920	VA	BRODNAX	B6352	77.9898	36.7319	1	1
23921	VA	BUCKINGHAM	B2525	78.5985	37.5833	1	1
23922	VA	BURKEVILLE	B6214	78.1961	37.1952	1	1
23923	VA	CHARLOTTE COURT	C643263	78.6606	37.0864	1	1
23924	VA	CHASE CITY	C300	78.4553	36.8053	1	1
23927	VA	CLARKSVILLE	C46214	78.5353	36.6314	1	1
23930	VA	CREWE	C600	78.1059	37.1657	1	1
23934	VA	CULLEN	C450	78.6459	37.1552	1	1
23936	VA	SPROUSES CORNER	S162656	78.4609	37.5458	1	1
23937	VA	DRAKES BRANCH	D621652	78.5615	36.9688	1	1
23938	VA	DUNDAS	D532	78.01	36.9053	1	1
23942	VA	GREEN BAY	G651	78.3072	37.1234	1	1
23944	VA	KENBRIDGE	K51632	78.1242	36.933	1	1
23947	VA	KEYSVILLE	K140	78.4699	37.0411	1	1
23950	VA	BLACKRIDGE	B42632	78.0953	36.6861	1	1
23952	VA	LUNENBURG	L5162	78.2906	36.9226	1	1
23954	VA	MEHERRIN	M650	78.3874	37.1013	1	1
23958	VA	PAMPLIN	P5145	78.6517	37.2653	1	1
23959	VA	PHENIX	P520	78.7912	37.0925	1	1
23960	VA	PROSPECT	P62123	78.5462	37.3058	1	1
23962	VA	RANDOLPH	R5341	78.6992	36.9631	1	1
23963	VA	RED HOUSE	R320	78.8145	37.1914	1	1
23964	VA	RED OAK	R320	78.6321	36.7724	1	1
23966	VA	RICE	R200	78.2793	37.2721	1	1
23967	VA	SAXE	S000	78.6057	36.9057	1	1
23968	VA	SKIPWITH	S130	78.5306	36.7317	1	1
23970	VA	SOUTH HILL	S340	78.1534	36.7124	1	1
23973	VA	23973		78.2196	36.7663	1	1
23974	VA	VICTORIA	V236	78.2372	36.9835	1	1
23976	VA	WYLLIESBURG	W42162	78.6127	36.839	1	1
24011	VA	ROANOKE	R520	79.942	37.269	1	1
24012	VA	ROANOKE	R520	79.9322	37.3029	1	1
24013	VA	ROANOKE	R520	79.9247	37.2677	1	1
24014	VA	ROANOKE	R520	79.9463	37.2327	1	1
24015	VA	ROANOKE	R520	79.9807	37.2584	1	1
24016	VA	ROANOKE	R520	79.9535	37.2704	1	1
24017	VA	ROANOKE	R520	79.9902	37.2937	1	1
24018	VA	CAVE SPRING	C121652	80.0218	37.2316	1	1
24019	VA	HOLLINS	H452	79.9563	37.3358	1	1
24053	VA	ARARAT	A630	80.5093	36.6139	1	1
24054	VA	AXTON	A235	79.7396	36.6548	1	1
24055	VA	BASSETT	B230	80.0055	36.7534	1	1
24059	VA	BENT MOUNTAIN	B53535	80.1455	37.2068	1	1
24060	VA	WHITETHORNE	W365	80.4273	37.2288	1	1
24064	VA	BLUE RIDGE	B4632	79.8172	37.3885	1	1
24065	VA	BOONES MILL	B5254	79.9556	37.1331	1	1
24066	VA	LITHIA	L300	79.7053	37.5284	1	1
24067	VA	CALLAWAY	C400	80.0496	37.0285	1	1
24069	VA	CASCADE	C300	79.6574	36.5927	1	1
24070	VA	CATAWBA	C310	80.1284	37.3696	1	1
24072	VA	SIMPSONS	S51252	80.2367	37.0326	1	1
24073	VA	CHRISTIANSBURG	C62352162	80.4188	37.1353	1	1
24076	VA	CLAUDVILLE	C4314	80.4442	36.5839	1	1
24077	VA	CLOVERDALE	C41634	79.9128	37.3663	1	1
24078	VA	COLLINSVILLE	C45214	79.9142	36.7238	1	1
24079	VA	COPPER HILL	C164	80.1525	37.0556	1	1
24082	VA	CRITZ	C632	80.1298	36.6211	1	1
24083	VA	DALEVILLE	D414	79.9211	37.4125	1	1
24084	VA	DUBLIN	D145	80.6697	37.0989	1	1
24085	VA	EAGLE ROCK	E2462	79.8172	37.6667	1	1
24086	VA	EGGLESTON	E24235	80.6528	37.2906	1	1
24087	VA	IRONTO	I653	80.2497	37.2127	1	1
24088	VA	FERRUM	F650	80.0349	36.9168	1	1
24089	VA	FIELDALE	F434	79.9652	36.7064	1	1
24090	VA	FINCASTLE	F5234	79.8511	37.4911	1	1
24091	VA	ALUM RIDGE	A45632	80.3191	36.9195	1	1
24092	VA	GLADEHILL	G434	79.7763	37.0169	1	1
24093	VA	GLEN LYN	G4545	80.8634	37.3669	1	1
24094	VA	GOLDBOND	G43153	80.6631	37.3872	1	1
24095	VA	GOODVIEW	G310	79.7263	37.3472	1	1
24101	VA	HARDY	H630	79.8127	37.2145	1	1
24102	VA	HENRY	H560	79.9904	36.8393	1	1
24104	VA	HUDDLESTON	H34235	79.491	37.1442	1	1
24105	VA	INDIAN VALLEY	I53514	80.5757	36.899	1	1
24112	VA	MARTINSVILLE	M635214	79.8691	36.6871	1	1
24120	VA	MEADOWS OF DAN	M32135	80.4022	36.725	1	1
24121	VA	MONETA	M300	79.6521	37.1784	1	1
24122	VA	MONTVALE	M314	79.7175	37.407	1	1
24124	VA	NARROWS	N620	80.8549	37.3198	1	1
24127	VA	NEW CASTLE	N234	80.1704	37.4871	1	1
24128	VA	NEWPORT	N163	80.5099	37.3069	1	1
24131	VA	PAINT BANK	P53152	80.2544	37.5745	1	1
24133	VA	PATRICK SPRINGS	P3621652	80.1388	36.6744	1	1
24134	VA	PEARISBURG	P62162	80.7267	37.3041	1	1
24136	VA	MOUNTAIN LAKE	M3542	80.6155	37.3303	1	1
24137	VA	PENHOOK	P520	79.6645	36.9201	1	1
24138	VA	PILOT	P430	80.3229	37.0565	1	1
24139	VA	PITTSVILLE	P3214	79.4794	36.9716	1	1
24141	VA	FAIRLAWN	F645	80.5717	37.1358	1	1
24147	VA	RICH CREEK	R262	80.8227	37.385	1	1
24148	VA	RIDGEWAY	R320	79.8686	36.5874	1	1
24149	VA	RINER	R560	80.4353	37.0322	1	1
24150	VA	RIPPLEMEAD	R1453	80.6717	37.3665	1	1
24151	VA	ROCKY MOUNT	R253	79.884	36.9891	1	1
24153	VA	SALEM	S450	80.0692	37.2853	1	1
24161	VA	SANDY LEVEL	S53414	79.5614	36.991	1	1
24162	VA	SHAWSVILLE	S140	80.2715	37.1466	1	1
24165	VA	SPENCER	S1526	80.0373	36.5968	1	1
24167	VA	STAFFORDSVILLE	S3163214	80.7403	37.2454	1	1
24168	VA	STANLEYTOWN	S35435	79.9355	36.7348	1	1
24171	VA	STUART	S363	80.2392	36.6517	1	1
24174	VA	THAXTON	T235	79.6522	37.36	1	1
24175	VA	TROUTVILLE	T6314	79.8786	37.4019	1	1
24176	VA	UNION HALL	U540	79.6864	37.0131	1	1
24179	VA	STEWARTSVILLE	S363214	79.8355	37.2711	1	1
24184	VA	WIRTZ	W632	79.7573	37.0818	1	1
24185	VA	WOOLWINE	W450	80.2774	36.7921	1	1
24201	VA	BRISTOL	B6234	82.1823	36.6181	1	1
24210	VA	ABINGDON	A15235	82.02	36.6916	1	1
24216	VA	EXETER	E236	82.7914	36.906	1	1
24217	VA	BEE	B000	82.1856	37.1014	1	1
24219	VA	BIG STONE GAP	B23521	82.7627	36.8581	1	1
24220	VA	BIRCHLEAF	B6241	82.2483	37.1695	1	1
24221	VA	BLACKWATER	B4236	82.9866	36.639	1	1
24224	VA	CASTLEWOOD	C343	82.2876	36.8764	1	1
24225	VA	CLEVELAND	C41453	82.1318	36.9502	1	1
24226	VA	CLINCHCO	C452	82.3425	37.1406	1	1
24228	VA	CLINTWOOD	C453	82.4453	37.1592	1	1
24230	VA	COEBURN	C165	82.4735	36.9605	1	1
24236	VA	DAMASCUS	D520	81.7776	36.6403	1	1
24237	VA	DANTE	D530	82.2815	37.0054	1	1
24239	VA	DAVENPORT	D15163	82.1229	37.068	1	1
24243	VA	DRYDEN	D635	82.9305	36.7818	1	1
24244	VA	CLINCHPORT	C452163	82.8065	36.7044	1	1
24245	VA	DUNGANNON	D525	82.496	36.8242	1	1
24248	VA	EWING	E520	83.5047	36.6237	1	1
24250	VA	FORT BLACKMORE	F6314256	82.6102	36.7438	1	1
24251	VA	GATE CITY	G323	82.6112	36.646	1	1
24256	VA	HAYSI	H200	82.2853	37.2206	1	1
24258	VA	HILTONS	H4352	82.4299	36.6498	1	1
24260	VA	COUNCIL	C524	81.9969	37.0273	1	1
24263	VA	JONESVILLE	J5214	83.1361	36.6896	1	1
24265	VA	KEOKEE	K000	82.9772	36.8239	1	1
24266	VA	LEBANON	L150	82.0956	36.8809	1	1
24269	VA	MC CLURE	M246	82.3806	37.0814	1	1
24270	VA	MENDOTA	M300	82.2649	36.7223	1	1
24271	VA	NICKELSVILLE	N24214	82.4202	36.7502	1	1
24272	VA	NORA	N600	82.35	37.0182	1	1
24273	VA	NORTON	N635	82.6249	36.9378	1	1
24277	VA	PENNINGTON GAP	P523521	83.0223	36.7508	1	1
24279	VA	POUND	P530	82.6016	37.0927	1	1
24280	VA	ROSEDALE	R234	81.8888	36.974	1	1
24281	VA	ROSE HILL	R240	83.3486	36.6583	1	1
24282	VA	SAINT CHARLES	S532642	83.0518	36.8315	1	1
24283	VA	SAINT PAUL	S5314	82.3418	36.9323	1	1
24285	VA	STONEGA	S352	82.8192	36.9502	1	1
24289	VA	TRAMMEL	T654	82.2176	37.023	1	1
24290	VA	WEBER CITY	W1623	82.5452	36.6202	1	1
24292	VA	WHITETOP	W310	81.5839	36.6106	1	1
24293	VA	WISE	W200	82.5947	36.975	1	1
24301	VA	PULASKI	P420	80.771	37.0567	1	1
24311	VA	ATKINS	A3252	81.4048	36.8665	1	1
24312	VA	AUSTINVILLE	A23514	80.8583	36.8195	1	1
24313	VA	BARREN SPRINGS	B6521652	80.809	36.9078	1	1
24314	VA	BASTIAN	B235	81.1989	37.1574	1	1
24315	VA	BLAND	B453	81.0201	37.1376	1	1
